Frecuencia_Hz,PSD_dBm
139989257.8125,-93.75578615075639
139994140.625,-93.73573068495602
139999023.4375,-93.68800394487945
140003906.25,-93.77126277772538
140008789.0625,-93.6871681119797
140013671.875,-93.78644908629315
140018554.6875,-93.7428255304053
140023437.5,-93.73472376839197
140028320.3125,-93.69900759146185
140033203.125,-93.62689655053984
140038085.9375,-93.8013509134671
140042968.75,-93.65726887459093
140047851.5625,-93.81140778402647
140052734.375,-93.55226579595802
140057617.1875,-93.67912007225468
140062500.0,-93.78199719970681
140067382.8125,-93.73147834731029
140072265.625,-93.69125085660852
140077148.4375,-93.85708971303893
140082031.25,-93.63408044636171
140086914.0625,-93.74020174100286
140091796.875,-93.74235845515702
140096679.6875,-93.75257832002913
140101562.5,-93.75712671732123
140106445.3125,-93.69205471239019
140111328.125,-93.73239598363762
140116210.9375,-93.78280004954314
140121093.75,-93.74456033349713
140125976.5625,-93.70793308885169
140130859.375,-93.68972177365646
140135742.1875,-93.63890212370853
140140625.0,-93.69704465988553
140145507.8125,-93.73006274759828
140150390.625,-93.71444995738997
140155273.4375,-93.70876667794118
140160156.25,-93.72435776218276
140165039.0625,-93.73356969169532
140169921.875,-93.8632001199426
140174804.6875,-93.78736317766379
140179687.5,-93.91192231355433
140184570.3125,-93.68159442181258
140189453.125,-93.68025938569906
140194335.9375,-93.76839897647739
140199218.75,-93.68042023787189
140204101.5625,-93.68831501101948
140208984.375,-93.70087412079874
140213867.1875,-93.59084920620828
140218750.0,-93.7016579188317
140223632.8125,-93.70925650279412
140228515.625,-93.67421743795308
140233398.4375,-93.80165153210555
140238281.25,-93.65980810086421
140243164.0625,-93.85724089807013
140248046.875,-93.80815945193973
140252929.6875,-93.77194933424283
140257812.5,-93.72999409242266
140262695.3125,-93.71426535016869
140267578.125,-93.7845944193717
140272460.9375,-93.8806873229785
140277343.75,-93.7784248256126
140282226.5625,-93.77907279787354
140287109.375,-93.78557409633925
140291992.1875,-93.76839428779545
140296875.0,-93.75046619584353
140301757.8125,-93.85232052150434
140306640.625,-93.77063586913243
140311523.4375,-93.7485912941961
140316406.25,-93.85286109612593
140321289.0625,-93.77014228720782
140326171.875,-93.79323167317281
140331054.6875,-93.7126250700357
140335937.5,-93.72707932295441
140340820.3125,-93.68383022695093
140345703.125,-93.79715218750454
140350585.9375,-93.8265663777797
140355468.75,-93.72133596697407
140360351.5625,-93.87657821282596
140365234.375,-93.71496782630035
140370117.1875,-93.72879450524471
